"block_id","plot_id","treatment","tree_id","visit","pest_count","damage_class","dead","non_target_count","cost_cny_plot","implementation_score","source_type"
3,"B3_P2","control","B3_P2_T19",1,34,2,0,3,0,0.9,"synthetic_teaching_data"
3,"B3_P2","control","B3_P2_T19",2,0,1,0,2,0,0.9,"synthetic_teaching_data"
3,"B3_P2","control","B3_P2_T19",3,49,1,0,5,0,0.9,"synthetic_teaching_data"
3,"B3_P2","control","B3_P2_T20",1,23,1,0,7,0,0.9,"synthetic_teaching_data"
3,"B3_P2","control","B3_P2_T20",2,28,2,0,0,0,0.9,"synthetic_teaching_data"
3,"B3_P2","control","B3_P2_T20",3,2,1,0,5,0,0.9,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T01",1,2,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T01",2,3,1,0,11,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T01",3,6,0,0,8,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T02",1,2,1,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T02",2,5,2,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T02",3,3,2,0,8,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T03",1,4,1,0,15,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T03",2,14,0,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T03",3,10,0,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T04",1,5,1,0,4,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T04",2,1,0,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T04",3,4,1,0,0,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T05",1,14,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T05",2,0,3,0,4,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T05",3,9,1,0,36,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T06",1,1,0,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T06",2,4,3,0,8,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T06",3,0,3,0,11,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T07",1,0,0,0,0,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T07",2,3,0,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T07",3,3,1,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T08",1,3,0,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T08",2,2,1,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T08",3,11,1,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T09",1,9,2,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T09",2,0,0,0,7,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T09",3,2,0,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T10",1,3,0,0,8,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T10",2,14,0,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T10",3,0,0,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T11",1,0,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T11",2,15,2,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T11",3,24,1,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T12",1,7,2,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T12",2,5,2,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T12",3,3,0,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T13",1,5,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T13",2,2,1,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T13",3,1,0,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T14",1,0,1,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T14",2,2,1,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T14",3,1,1,0,12,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T15",1,1,2,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T15",2,2,4,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T15",3,1,1,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T16",1,0,2,0,4,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T16",2,3,1,0,10,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T16",3,2,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T17",1,14,2,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T17",2,5,1,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T17",3,3,1,0,5,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T18",1,1,0,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T18",2,2,0,0,4,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T18",3,5,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T19",1,4,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T19",2,2,1,0,3,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T19",3,2,0,0,1,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T20",1,11,1,0,9,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T20",2,4,3,0,2,200,0.76,"synthetic_teaching_data"
3,"B3_P3","standard","B3_P3_T20",3,27,3,0,6,200,0.76,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T01",1,0,0,0,18,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T01",2,17,1,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T01",3,8,1,0,7,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T02",1,0,1,0,9,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T02",2,5,2,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T02",3,0,2,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T03",1,2,1,0,4,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T03",2,3,0,0,4,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T03",3,4,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T04",1,0,1,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T04",2,0,0,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T04",3,3,3,0,9,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T05",1,9,1,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T05",2,2,2,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T05",3,5,2,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T06",1,2,3,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T06",2,6,3,0,0,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T06",3,3,2,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T07",1,0,1,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T07",2,2,1,0,4,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T07",3,0,1,0,4,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T08",1,1,1,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T08",2,8,0,0,12,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T08",3,8,1,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T09",1,1,2,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T09",2,4,1,0,8,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T09",3,2,0,0,8,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T10",1,0,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T10",2,5,1,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T10",3,0,2,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T11",1,5,1,0,7,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T11",2,9,1,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T11",3,0,3,0,10,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T12",1,2,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T12",2,0,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T12",3,4,2,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T13",1,1,2,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T13",2,5,2,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T13",3,5,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T14",1,1,3,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T14",2,2,1,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T14",3,8,0,0,12,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T15",1,4,3,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T15",2,8,1,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T15",3,2,0,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T16",1,0,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T16",2,3,0,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T16",3,0,2,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T17",1,0,2,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T17",2,2,1,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T17",3,4,2,0,0,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T18",1,12,0,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T18",2,2,0,0,5,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T18",3,1,0,0,6,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T19",1,0,1,0,2,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T19",2,0,0,0,3,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T19",3,16,0,0,12,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T20",1,1,1,0,0,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T20",2,2,3,0,1,800,0.96,"synthetic_teaching_data"
3,"B3_P4","integrated","B3_P4_T20",3,3,3,0,3,800,0.96,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T01",1,0,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T01",2,3,1,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T01",3,6,0,0,0,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T02",1,3,1,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T02",2,0,0,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T02",3,0,0,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T03",1,32,3,0,0,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T03",2,7,1,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T03",3,3,0,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T04",1,21,0,0,2,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T04",2,8,1,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T04",3,6,3,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T05",1,3,1,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T05",2,17,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T05",3,6,1,1,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T06",1,5,1,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T06",2,4,2,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T06",3,1,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T07",1,18,3,1,2,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T07",2,20,1,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T07",3,5,2,0,2,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T08",1,30,3,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T08",2,5,1,0,13,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T08",3,7,1,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T09",1,15,1,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T09",2,24,1,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T09",3,13,1,0,13,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T10",1,5,2,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T10",2,0,1,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T10",3,19,0,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T11",1,1,2,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T11",2,6,0,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T11",3,3,2,0,13,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T12",1,13,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T12",2,1,1,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T12",3,8,2,0,2,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T13",1,1,1,0,8,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T13",2,0,0,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T13",3,2,0,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T14",1,4,1,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T14",2,5,1,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T14",3,24,1,0,2,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T15",1,3,2,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T15",2,4,1,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T15",3,0,0,0,9,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T16",1,16,0,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T16",2,25,1,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T16",3,11,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T17",1,0,0,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T17",2,71,1,0,0,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T17",3,64,1,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T18",1,4,2,0,5,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T18",2,4,3,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T18",3,14,3,0,4,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T19",1,0,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T19",2,3,1,0,3,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T19",3,6,2,0,11,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T20",1,1,2,0,6,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T20",2,19,3,0,7,200,0.71,"synthetic_teaching_data"
4,"B4_P1","standard","B4_P1_T20",3,6,0,0,2,200,0.71,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T01",1,4,1,0,8,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T01",2,2,3,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T01",3,2,1,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T02",1,2,0,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T02",2,12,0,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T02",3,1,0,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T03",1,4,1,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T03",2,2,1,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T03",3,1,0,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T04",1,0,1,0,13,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T04",2,3,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T04",3,10,1,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T05",1,0,2,0,7,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T05",2,1,3,0,7,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T05",3,5,3,0,8,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T06",1,1,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T06",2,0,0,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T06",3,3,0,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T07",1,3,2,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T07",2,2,0,0,7,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T07",3,6,0,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T08",1,0,0,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T08",2,0,0,0,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T08",3,2,3,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T09",1,3,2,0,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T09",2,7,0,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T09",3,24,1,0,8,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T10",1,2,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T10",2,4,2,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T10",3,6,0,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T11",1,0,2,0,10,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T11",2,3,3,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T11",3,1,1,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T12",1,0,0,0,5,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T12",2,5,2,0,6,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T12",3,5,0,0,7,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T13",1,1,2,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T13",2,1,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T13",3,20,0,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T14",1,0,0,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T14",2,2,3,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T14",3,2,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T15",1,2,1,0,8,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T15",2,0,0,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T15",3,16,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T16",1,2,0,0,6,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T16",2,3,0,0,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T16",3,6,0,0,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T17",1,5,0,1,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T17",2,7,1,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T17",3,1,0,0,0,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T18",1,2,2,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T18",2,2,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T18",3,0,3,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T19",1,0,0,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T19",2,2,1,0,2,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T19",3,2,0,0,1,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T20",1,0,0,0,7,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T20",2,9,1,0,4,500,0.82,"synthetic_teaching_data"
4,"B4_P2","biocontrol","B4_P2_T20",3,3,0,0,3,500,0.82,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T01",1,5,0,0,3,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T01",2,10,1,0,8,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T01",3,2,0,0,3,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T02",1,3,0,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T02",2,1,0,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T02",3,5,1,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T03",1,4,0,0,3,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T03",2,5,2,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T03",3,3,2,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T04",1,0,1,0,6,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T04",2,0,3,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T04",3,10,1,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T05",1,5,1,0,5,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T05",2,1,0,0,0,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T05",3,3,1,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T06",1,5,0,0,2,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T06",2,1,2,0,5,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T06",3,6,3,1,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T07",1,1,1,0,4,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T07",2,0,3,0,5,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T07",3,2,1,0,2,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T08",1,9,1,0,7,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T08",2,5,2,0,3,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T08",3,0,0,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T09",1,1,1,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T09",2,1,1,0,1,800,0.67,"synthetic_teaching_data"
4,"B4_P3","integrated","B4_P3_T09",3,0,0,0,3,800,0.67,"synthetic_teaching_data"
